date,iso_code,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,people_fully_vaccinated_per_hundred
2021-05-24,ITA,31163255.0,21134483.0,10489226.0,458027.0,488617.0,51.54,8081.0,17.35
2021-05-25,ITA,31635010.0,21398280.0,10726477.0,471755.0,489888.0,52.32,8102.0,17.74
2021-05-26,ITA,32153737.0,21680030.0,10994307.0,518727.0,495547.0,53.18,8196.0,18.18
2021-05-27,ITA,32735391.0,21981820.0,11295982.0,581654.0,500986.0,54.14,8286.0,18.68
2021-05-28,ITA,33319443.0,22296548.0,11583977.0,584052.0,504208.0,55.11,8339.0,19.16
2021-05-29,ITA,33836254.0,22609662.0,11806508.0,516811.0,504855.0,55.96,8350.0,19.53
2021-05-30,ITA,34232940.0,22860356.0,11971357.0,396686.0,503959.0,56.62,8335.0,19.8
2021-05-31,ITA,34704979.0,23180693.0,12179434.0,472039.0,505961.0,57.4,8368.0,20.14
2021-06-01,ITA,35167396.0,23510289.0,12379072.0,462417.0,504627.0,58.16,8346.0,20.47
2021-06-02,ITA,35573773.0,23846012.0,12487581.0,406377.0,488577.0,58.84,8081.0,20.65
2021-06-03,ITA,36161509.0,24303776.0,12655223.0,587736.0,489445.0,59.81,8095.0,20.93
2021-06-04,ITA,36784172.0,24801932.0,12827257.0,622663.0,494961.0,60.84,8186.0,21.22
2021-06-05,ITA,37393600.0,25294123.0,13001669.0,609428.0,508192.0,61.85,8405.0,21.5
2021-06-06,ITA,37899197.0,25718381.0,13132006.0,505597.0,523751.0,62.68,8663.0,21.72
2021-06-07,ITA,38461443.0,26167673.0,13282146.0,562246.0,536638.0,63.61,8876.0,21.97
2021-06-08,ITA,39034454.0,26622247.0,13441335.0,573011.0,552437.0,64.56,9137.0,22.23
2021-06-09,ITA,39618115.0,27085903.0,13599566.0,583661.0,577763.0,65.53,9556.0,22.49
2021-06-10,ITA,40239529.0,27580774.0,13758835.0,621414.0,582574.0,66.55,9635.0,22.76
2021-06-11,ITA,40851594.0,28060676.0,13914793.0,612065.0,581060.0,67.57,9610.0,23.01
2021-06-12,ITA,41406392.0,28513873.0,14031441.0,554798.0,573256.0,68.48,9481.0,23.21
2021-06-13,ITA,41835136.0,28865952.0,14113820.0,428744.0,562277.0,69.19,9300.0,23.34
2021-06-14,ITA,42360520.0,29193245.0,14318736.0,525384.0,557011.0,70.06,9213.0,23.68
2021-06-15,ITA,42883205.0,29506169.0,14535538.0,522685.0,549822.0,70.93,9094.0,24.04
2021-06-16,ITA,43431544.0,29820657.0,14777366.0,548339.0,544776.0,71.83,9010.0,24.44
2021-06-17,ITA,44027082.0,30136304.0,15065113.0,595538.0,541079.0,72.82,8949.0,24.92
2021-06-18,ITA,44626779.0,30448836.0,15358196.0,599697.0,539312.0,73.81,8920.0,25.4
2021-06-19,ITA,45178112.0,30740694.0,15622154.0,551333.0,538817.0,74.72,8912.0,25.84
2021-06-20,ITA,45610310.0,30963053.0,15834538.0,432198.0,539311.0,75.44,8920.0,26.19
2021-06-21,ITA,46160272.0,31242553.0,16109846.0,549962.0,542822.0,76.35,8978.0,26.64
2021-06-22,ITA,46722630.0,31525423.0,16394496.0,562358.0,548489.0,77.28,9072.0,27.12
2021-06-23,ITA,47282263.0,31799683.0,16685476.0,559633.0,550103.0,78.2,9098.0,27.6
2021-06-24,ITA,47883121.0,32086605.0,17004858.0,600858.0,550863.0,79.2,9111.0,28.12
2021-06-25,ITA,48489601.0,32362271.0,17340690.0,606480.0,551832.0,80.2,9127.0,28.68
2021-06-26,ITA,49036153.0,32623246.0,17629814.0,546552.0,551149.0,81.1,9116.0,29.16
2021-06-27,ITA,49461598.0,32831390.0,17850375.0,425445.0,550184.0,81.81,9100.0,29.52
2021-06-28,ITA,50011602.0,33090619.0,18145098.0,550004.0,550190.0,82.72,9100.0,30.01
2021-06-29,ITA,50565640.0,33331278.0,18462082.0,554038.0,549001.0,83.63,9080.0,30.54
2021-06-30,ITA,51128072.0,33569921.0,18790633.0,562432.0,549401.0,84.56,9087.0,31.08
2021-07-01,ITA,51685062.0,33783537.0,19138991.0,556990.0,543134.0,85.48,8983.0,31.65
2021-07-02,ITA,52228550.0,33976225.0,19493929.0,543488.0,534136.0,86.38,8834.0,32.24
2021-07-03,ITA,52746731.0,34136230.0,19854724.0,518181.0,530083.0,87.24,8767.0,32.84
2021-07-04,ITA,53152901.0,34271312.0,20128162.0,406170.0,527329.0,87.91,8722.0,33.29
2021-07-05,ITA,53679623.0,34433250.0,20497097.0,526722.0,524003.0,88.78,8667.0,33.9
2021-07-06,ITA,54193516.0,34589124.0,20858991.0,513893.0,518268.0,89.63,8572.0,34.5
2020-12-04,LVA,1.0,1.0,,,,0.0,,
2020-12-05,LVA,,,,,0.0,,0.0,
2020-12-06,LVA,,,,,0.0,,0.0,
2020-12-07,LVA,,,,,0.0,,0.0,
2020-12-08,LVA,,,,,0.0,,0.0,
2020-12-09,LVA,,,,,0.0,,0.0,
2020-12-10,LVA,,,,,0.0,,0.0,
2020-12-11,LVA,,,,,0.0,,0.0,
2020-12-12,LVA,,,,,0.0,,0.0,
2020-12-13,LVA,,,,,0.0,,0.0,
2020-12-14,LVA,,,,,0.0,,0.0,
2020-12-15,LVA,,,,,0.0,,0.0,
2020-12-16,LVA,2.0,2.0,,,0.0,0.0,0.0,
2020-12-17,LVA,,,,,0.0,,0.0,
2020-12-18,LVA,,,,,0.0,,0.0,
2020-12-19,LVA,,,,,0.0,,0.0,
2020-12-20,LVA,5.0,5.0,,,0.0,0.0,0.0,
2020-12-21,LVA,,,,,1.0,,1.0,
2020-12-22,LVA,7.0,7.0,,,1.0,0.0,1.0,
2020-12-23,LVA,,,,,15.0,,8.0,
2020-12-24,LVA,,,,,29.0,,15.0,
2020-12-25,LVA,,,,,43.0,,23.0,
2020-12-26,LVA,,,,,57.0,,30.0,
2020-12-27,LVA,,,,,71.0,,38.0,
2020-12-28,LVA,604.0,604.0,,,85.0,0.03,45.0,
2020-12-29,LVA,1477.0,1477.0,,873.0,210.0,0.08,111.0,
2020-12-30,LVA,2271.0,2271.0,,794.0,309.0,0.12,164.0,
2020-12-31,LVA,2272.0,2272.0,,1.0,295.0,0.12,156.0,
2021-01-01,LVA,,,,,306.0,,162.0,
2021-01-02,LVA,,,,,317.0,,168.0,
2021-01-03,LVA,,,,,328.0,,174.0,
2021-01-04,LVA,2972.0,2972.0,,,338.0,0.16,179.0,
2021-01-05,LVA,3862.0,3862.0,,890.0,341.0,0.2,181.0,
2021-01-06,LVA,4640.0,4638.0,2.0,778.0,338.0,0.25,179.0,0.0
2021-01-07,LVA,5451.0,5449.0,2.0,811.0,454.0,0.29,241.0,0.0
2021-01-08,LVA,6359.0,6356.0,3.0,908.0,559.0,0.34,296.0,0.0
2021-01-09,LVA,6664.0,6661.0,3.0,305.0,577.0,0.35,306.0,0.0
2021-01-10,LVA,7000.0,6997.0,3.0,336.0,600.0,0.37,318.0,0.0
2021-01-11,LVA,8368.0,8364.0,4.0,1368.0,771.0,0.44,409.0,0.0
2021-01-12,LVA,9998.0,9992.0,6.0,1630.0,877.0,0.53,465.0,0.0
2021-01-13,LVA,11512.0,11506.0,7.0,1514.0,982.0,0.61,521.0,0.0
2021-01-14,LVA,13339.0,13333.0,7.0,1827.0,1127.0,0.71,597.0,0.0
2021-01-15,LVA,15214.0,15208.0,7.0,1875.0,1265.0,0.81,671.0,0.0
2021-01-16,LVA,15884.0,15878.0,7.0,670.0,1317.0,0.84,698.0,0.0
2021-01-17,LVA,16003.0,15995.0,9.0,119.0,1286.0,0.85,682.0,0.0
2021-01-18,LVA,16853.0,16268.0,586.0,850.0,1212.0,0.89,643.0,0.03
2021-01-19,LVA,17730.0,16340.0,1391.0,877.0,1105.0,0.94,586.0,0.07
2021-01-20,LVA,18507.0,16359.0,2149.0,777.0,999.0,0.98,530.0,0.11
2021-01-21,LVA,18790.0,16627.0,2164.0,283.0,779.0,1.0,413.0,0.11
2021-01-22,LVA,19009.0,16828.0,2182.0,219.0,542.0,1.01,287.0,0.12
2021-01-23,LVA,19136.0,16955.0,2182.0,127.0,465.0,1.01,247.0,0.12
2021-01-24,LVA,,,,,495.0,,262.0,
2021-01-25,LVA,19804.0,16974.0,2831.0,,422.0,1.05,224.0,0.15
2021-01-26,LVA,20657.0,17004.0,3654.0,853.0,418.0,1.1,222.0,0.19
2021-01-27,LVA,21488.0,17090.0,4399.0,831.0,426.0,1.14,226.0,0.23
2021-01-28,LVA,22271.0,17119.0,5153.0,783.0,497.0,1.18,263.0,0.27
2021-01-29,LVA,23237.0,17171.0,6067.0,966.0,604.0,1.23,320.0,0.32
2021-01-30,LVA,23545.0,17175.0,6371.0,308.0,630.0,1.25,334.0,0.34
2021-01-31,LVA,23884.0,17179.0,6706.0,339.0,631.0,1.27,335.0,0.36
2021-02-01,LVA,25077.0,17196.0,7882.0,1193.0,753.0,1.33,399.0,0.42
2021-02-02,LVA,26897.0,17336.0,9562.0,1820.0,891.0,1.43,472.0,0.51
2021-02-03,LVA,28524.0,17582.0,10943.0,1627.0,1005.0,1.51,533.0,0.58
2021-02-04,LVA,30034.0,17724.0,12311.0,1510.0,1109.0,1.59,588.0,0.65
2021-02-05,LVA,31704.0,17887.0,13818.0,1670.0,1210.0,1.68,642.0,0.73
2021-02-06,LVA,32274.0,17896.0,14379.0,570.0,1247.0,1.71,661.0,0.76
2021-02-07,LVA,32401.0,17900.0,14502.0,127.0,1217.0,1.72,645.0,0.77
2021-02-08,LVA,32812.0,18156.0,14657.0,411.0,1105.0,1.74,586.0,0.78
2021-02-09,LVA,32997.0,18298.0,14700.0,185.0,871.0,1.75,462.0,0.78
2021-02-10,LVA,33632.0,18733.0,14900.0,635.0,730.0,1.78,387.0,0.79
2021-02-11,LVA,35421.0,19839.0,15583.0,1789.0,770.0,1.88,408.0,0.83
2021-02-12,LVA,37164.0,21023.0,16142.0,1743.0,780.0,1.97,414.0,0.86
2021-02-13,LVA,37566.0,21248.0,16319.0,402.0,756.0,1.99,401.0,0.87
2021-02-14,LVA,37587.0,21249.0,16339.0,21.0,741.0,1.99,393.0,0.87
2021-02-15,LVA,38467.0,21973.0,16495.0,880.0,808.0,2.04,428.0,0.87
2021-02-16,LVA,39855.0,23285.0,16571.0,1388.0,980.0,2.11,520.0,0.88
2021-02-17,LVA,41860.0,25109.0,16752.0,2005.0,1175.0,2.22,623.0,0.89
2021-02-18,LVA,43414.0,26608.0,16807.0,1554.0,1142.0,2.3,605.0,0.89
2021-02-19,LVA,44793.0,27930.0,16864.0,1379.0,1090.0,2.37,578.0,0.89
2021-02-20,LVA,45537.0,28655.0,16883.0,744.0,1139.0,2.41,604.0,0.9
2021-02-21,LVA,46345.0,29463.0,16883.0,808.0,1251.0,2.46,663.0,0.9
2021-02-22,LVA,48133.0,31218.0,16916.0,1788.0,1381.0,2.55,732.0,0.9
2021-02-23,LVA,50531.0,33587.0,16945.0,2398.0,1525.0,2.68,809.0,0.9
2021-02-24,LVA,54864.0,37882.0,16983.0,4333.0,1858.0,2.91,985.0,0.9
2021-02-25,LVA,59066.0,42039.0,17028.0,4202.0,2236.0,3.13,1185.0,0.9
2021-02-26,LVA,62461.0,45346.0,17116.0,3395.0,2524.0,3.31,1338.0,0.91
2021-02-27,LVA,63054.0,45930.0,17125.0,593.0,2502.0,3.34,1326.0,0.91
2021-02-28,LVA,63189.0,46062.0,17128.0,135.0,2406.0,3.35,1276.0,0.91
2021-03-01,LVA,65488.0,48131.0,17358.0,2299.0,2479.0,3.47,1314.0,0.92
2021-03-02,LVA,68358.0,50699.0,17660.0,2870.0,2547.0,3.62,1350.0,0.94
2021-03-03,LVA,73933.0,56082.0,17852.0,5575.0,2724.0,3.92,1444.0,0.95
2021-03-04,LVA,82294.0,64325.0,17970.0,8361.0,3318.0,4.36,1759.0,0.95
2021-03-05,LVA,89387.0,71281.0,18108.0,7093.0,3847.0,4.74,2040.0,0.96
2021-03-06,LVA,90592.0,72481.0,18113.0,1205.0,3934.0,4.8,2086.0,0.96
2021-03-07,LVA,90673.0,72559.0,18117.0,81.0,3926.0,4.81,2081.0,0.96
2021-03-08,LVA,93133.0,74982.0,18155.0,2460.0,3949.0,4.94,2094.0,0.96
2021-03-09,LVA,96350.0,78173.0,18181.0,3217.0,3999.0,5.11,2120.0,0.96
2021-03-10,LVA,99842.0,81618.0,18228.0,3492.0,3701.0,5.29,1962.0,0.97
2021-03-11,LVA,103690.0,85455.0,18239.0,3848.0,3057.0,5.5,1621.0,0.97
2021-03-12,LVA,111202.0,92958.0,18248.0,7512.0,3116.0,5.9,1652.0,0.97
2021-03-13,LVA,112576.0,94331.0,18249.0,1374.0,3141.0,5.97,1665.0,0.97
2021-03-14,LVA,112648.0,94403.0,18249.0,72.0,3139.0,5.97,1664.0,0.97
2021-03-15,LVA,118308.0,99998.0,18314.0,5660.0,3596.0,6.27,1906.0,0.97
2021-03-16,LVA,118495.0,100061.0,18439.0,187.0,3164.0,6.28,1677.0,0.98
2021-03-17,LVA,118670.0,100131.0,18544.0,175.0,2690.0,6.29,1426.0,0.98
2021-03-18,LVA,118952.0,100152.0,18806.0,282.0,2180.0,6.31,1156.0,1.0
2021-03-19,LVA,119880.0,100789.0,19097.0,928.0,1240.0,6.36,657.0,1.01
2021-03-20,LVA,120283.0,101191.0,19098.0,403.0,1101.0,6.38,584.0,1.01
2021-03-21,LVA,120308.0,101215.0,19099.0,25.0,1094.0,6.38,580.0,1.01
2021-03-22,LVA,123991.0,104668.0,19331.0,3683.0,812.0,6.57,430.0,1.02
2021-03-23,LVA,131549.0,111837.0,19720.0,7558.0,1865.0,6.97,989.0,1.05
2021-03-24,LVA,140014.0,119616.0,20406.0,8465.0,3049.0,7.42,1616.0,1.08
2021-03-25,LVA,147114.0,126037.0,21085.0,7100.0,4023.0,7.8,2133.0,1.12
2021-03-26,LVA,152149.0,130374.0,21783.0,5035.0,4610.0,8.07,2444.0,1.15
2021-03-27,LVA,152725.0,130618.0,22115.0,576.0,4635.0,8.1,2457.0,1.17
2021-03-28,LVA,152756.0,130648.0,22116.0,31.0,4635.0,8.1,2457.0,1.17
2021-03-29,LVA,155441.0,132936.0,22513.0,2685.0,4493.0,8.24,2382.0,1.19
2021-03-30,LVA,161662.0,138438.0,23232.0,6221.0,4302.0,8.57,2281.0,1.23
2021-03-31,LVA,168702.0,144243.0,24467.0,7040.0,4098.0,8.94,2173.0,1.3
2021-04-01,LVA,173616.0,148431.0,25193.0,4914.0,3786.0,9.2,2007.0,1.34
2021-04-02,LVA,174190.0,149005.0,25194.0,574.0,3149.0,9.23,1669.0,1.34
2021-04-03,LVA,177856.0,152602.0,25264.0,3666.0,3590.0,9.43,1903.0,1.34
2021-04-04,LVA,179483.0,154229.0,25264.0,1627.0,3818.0,9.52,2024.0,1.34
2021-04-05,LVA,182357.0,157101.0,25267.0,2874.0,3845.0,9.67,2038.0,1.34
2021-04-06,LVA,188426.0,162666.0,25771.0,6069.0,3823.0,9.99,2027.0,1.37
2021-04-07,LVA,199145.0,172901.0,26260.0,10719.0,4349.0,10.56,2306.0,1.39
2021-04-08,LVA,206963.0,180432.0,26547.0,7818.0,4764.0,10.97,2526.0,1.41
2021-04-09,LVA,212735.0,186011.0,26744.0,5772.0,5506.0,11.28,2919.0,1.42
2021-04-10,LVA,214746.0,187938.0,26828.0,2011.0,5270.0,11.39,2794.0,1.42
2021-04-11,LVA,214841.0,188033.0,26829.0,95.0,5051.0,11.39,2678.0,1.42
2021-04-12,LVA,217838.0,190958.0,26901.0,2997.0,5069.0,11.55,2687.0,1.43
2021-04-13,LVA,222220.0,195270.0,26971.0,4382.0,4828.0,11.78,2560.0,1.43
2021-04-14,LVA,229091.0,201896.0,27216.0,6871.0,4278.0,12.15,2268.0,1.44
2021-04-15,LVA,235489.0,207471.0,28039.0,6398.0,4075.0,12.48,2160.0,1.49
2021-04-16,LVA,245010.0,216267.0,28764.0,9521.0,4611.0,12.99,2445.0,1.52
2021-04-17,LVA,251552.0,222703.0,28870.0,6542.0,5258.0,13.34,2788.0,1.53
2021-04-18,LVA,252476.0,223626.0,28871.0,924.0,5376.0,13.39,2850.0,1.53
2021-04-19,LVA,256447.0,226914.0,29554.0,3971.0,5516.0,13.6,2924.0,1.57
2021-04-20,LVA,263825.0,232353.0,31493.0,7378.0,5944.0,13.99,3151.0,1.67
2021-04-21,LVA,274274.0,239691.0,34604.0,10449.0,6455.0,14.54,3422.0,1.83
2021-04-22,LVA,284107.0,247036.0,37092.0,9833.0,6945.0,15.06,3682.0,1.97
2021-04-23,LVA,294912.0,255792.0,39141.0,10805.0,7129.0,15.64,3780.0,2.08
2021-04-24,LVA,301064.0,261280.0,39805.0,6152.0,7073.0,15.96,3750.0,2.11
2021-04-25,LVA,302430.0,262613.0,39838.0,1366.0,7136.0,16.03,3783.0,2.11
2021-04-26,LVA,306996.0,265264.0,41753.0,4566.0,7221.0,16.28,3828.0,2.21
2021-04-27,LVA,314497.0,269933.0,44660.0,7501.0,7239.0,16.67,3838.0,2.37
2021-04-28,LVA,329138.0,281013.0,48332.0,14641.0,7838.0,17.45,4155.0,2.56
2021-04-29,LVA,343590.0,291397.0,52449.0,14452.0,8498.0,18.22,4505.0,2.78
2021-04-30,LVA,355135.0,300368.0,55103.0,11545.0,8603.0,18.83,4561.0,2.92
2021-05-01,LVA,361992.0,306706.0,55623.0,6857.0,8704.0,19.19,4615.0,2.95
2021-05-02,LVA,363595.0,308284.0,55659.0,1603.0,8738.0,19.28,4633.0,2.95
2021-05-03,LVA,366569.0,310358.0,56559.0,2974.0,8510.0,19.43,4512.0,3.0
2021-05-04,LVA,375443.0,319086.0,56708.0,8874.0,8707.0,19.9,4616.0,3.01
2021-05-05,LVA,392196.0,328692.0,63990.0,16753.0,9008.0,20.79,4776.0,3.39
2021-05-06,LVA,413906.0,342264.0,72300.0,21710.0,10045.0,21.94,5326.0,3.83
2021-05-07,LVA,433885.0,354048.0,80660.0,19979.0,11250.0,23.0,5964.0,4.28
2021-05-08,LVA,446180.0,364077.0,82975.0,12295.0,12027.0,23.65,6376.0,4.4
2021-05-09,LVA,447800.0,365407.0,83347.0,1620.0,12029.0,23.74,6377.0,4.42
2021-05-10,LVA,457382.0,370422.0,88038.0,9582.0,12973.0,24.25,6878.0,4.67
2021-05-11,LVA,475381.0,383273.0,93465.0,17999.0,14277.0,25.2,7569.0,4.96
2021-05-12,LVA,498187.0,399236.0,100876.0,22806.0,15142.0,26.41,8028.0,5.35
2021-05-13,LVA,520634.0,414543.0,108678.0,22447.0,15247.0,27.6,8083.0,5.76
2021-05-14,LVA,542568.0,426723.0,119366.0,21934.0,15526.0,28.77,8231.0,6.33
2021-05-15,LVA,555861.0,434460.0,125012.0,13293.0,15669.0,29.47,8307.0,6.63
2021-05-16,LVA,560887.0,438485.0,126033.0,5026.0,16155.0,29.74,8565.0,6.68
2021-05-17,LVA,572833.0,445874.0,131224.0,11946.0,16493.0,30.37,8744.0,6.96
2021-05-18,LVA,590131.0,456785.0,138895.0,17298.0,16393.0,31.29,8691.0,7.36
2021-05-19,LVA,612956.0,466585.0,153831.0,22825.0,16396.0,32.5,8693.0,8.16
2021-05-20,LVA,634249.0,474833.0,168664.0,21293.0,16231.0,33.63,8605.0,8.94
2021-05-21,LVA,654974.0,485620.0,181014.0,20725.0,16058.0,34.72,8513.0,9.6
2021-05-22,LVA,667635.0,491681.0,189096.0,12661.0,15968.0,35.4,8466.0,10.03
2021-05-23,LVA,670432.0,492746.0,191039.0,2797.0,15649.0,35.54,8297.0,10.13
2021-05-24,LVA,682275.0,499050.0,197944.0,11843.0,15635.0,36.17,8289.0,10.49
2021-05-25,LVA,702607.0,505923.0,212525.0,20332.0,16068.0,37.25,8519.0,11.27
2021-05-26,LVA,724311.0,513828.0,227349.0,21704.0,15908.0,38.4,8434.0,12.05
2021-05-27,LVA,745975.0,519505.0,244263.0,21664.0,15961.0,39.55,8462.0,12.95
2021-05-28,LVA,770445.0,529950.0,259714.0,24470.0,16496.0,40.85,8746.0,13.77
2021-05-29,LVA,782253.0,535030.0,268085.0,11808.0,16374.0,41.47,8681.0,14.21
2021-05-30,LVA,786371.0,537777.0,270192.0,4118.0,16563.0,41.69,8781.0,14.32
2021-05-31,LVA,799256.0,543780.0,278118.0,12885.0,16712.0,42.37,8860.0,14.74
2021-06-01,LVA,820339.0,550825.0,293084.0,21083.0,16819.0,43.49,8917.0,15.54
2021-06-02,LVA,842233.0,555551.0,311693.0,21894.0,16846.0,44.65,8931.0,16.52
2021-06-03,LVA,863883.0,560082.0,329869.0,21650.0,16844.0,45.8,8930.0,17.49
2021-06-04,LVA,883762.0,566946.0,344689.0,19879.0,16188.0,46.85,8582.0,18.27
2021-06-05,LVA,894964.0,570334.0,353542.0,11202.0,16102.0,47.45,8537.0,18.74
2021-06-06,LVA,900137.0,571712.0,358415.0,5173.0,16252.0,47.72,8616.0,19.0
2021-06-07,LVA,914989.0,577758.0,368262.0,14852.0,16533.0,48.51,8765.0,19.52
2021-06-08,LVA,932987.0,583165.0,382248.0,17998.0,16093.0,49.46,8532.0,20.27
2021-06-09,LVA,951217.0,589349.0,395496.0,18230.0,15569.0,50.43,8254.0,20.97
2021-06-10,LVA,968137.0,595375.0,407980.0,16920.0,14893.0,51.33,7896.0,21.63
2021-06-11,LVA,985358.0,601148.0,421003.0,17221.0,14514.0,52.24,7695.0,22.32
2021-06-12,LVA,993568.0,605514.0,426134.0,8210.0,14086.0,52.68,7468.0,22.59
2021-06-13,LVA,995165.0,606761.0,426942.0,1597.0,13575.0,52.76,7197.0,22.64
2021-06-14,LVA,1005415.0,610347.0,434487.0,10250.0,12918.0,53.3,6849.0,23.04
2021-06-15,LVA,1018331.0,614830.0,444585.0,12916.0,12192.0,53.99,6464.0,23.57
2021-06-16,LVA,1033826.0,620415.0,456082.0,15495.0,11801.0,54.81,6256.0,24.18
2021-06-17,LVA,1047012.0,625912.0,465421.0,13186.0,11268.0,55.51,5974.0,24.68
2021-06-18,LVA,1064049.0,631498.0,478864.0,17037.0,11242.0,56.41,5960.0,25.39
2021-06-19,LVA,1072278.0,634979.0,485071.0,8229.0,11244.0,56.85,5961.0,25.72
2021-06-20,LVA,1075708.0,635977.0,488149.0,3430.0,11506.0,57.03,6100.0,25.88
2021-06-21,LVA,1087890.0,639502.0,498291.0,12182.0,11782.0,57.68,6246.0,26.42
2021-06-22,LVA,1098031.0,642395.0,506796.0,10141.0,11386.0,58.21,6036.0,26.87
2021-06-23,LVA,1098339.0,642607.0,507016.0,308.0,9216.0,58.23,4886.0,26.88
2021-06-24,LVA,1098417.0,642640.0,507071.0,78.0,7344.0,58.23,3894.0,26.88
2021-06-25,LVA,1101357.0,643415.0,509562.0,2940.0,5330.0,58.39,2826.0,27.02
2021-06-26,LVA,1104526.0,644657.0,512094.0,3169.0,4607.0,58.56,2442.0,27.15
2021-06-27,LVA,1106755.0,645323.0,514123.0,2229.0,4435.0,58.68,2351.0,27.26
2021-06-28,LVA,1122048.0,648594.0,527439.0,15293.0,4880.0,59.49,2587.0,27.96
2021-06-29,LVA,1136131.0,653543.0,538383.0,14083.0,5443.0,60.23,2886.0,28.54
2021-06-30,LVA,1150639.0,658393.0,549936.0,14508.0,7471.0,61.0,3961.0,29.16
2021-07-01,LVA,1161850.0,662921.0,558209.0,11211.0,9062.0,61.6,4804.0,29.59
2021-07-02,LVA,1173828.0,667819.0,567167.0,11978.0,10353.0,62.23,5489.0,30.07
2021-07-03,LVA,1182264.0,670850.0,574071.0,8436.0,11105.0,62.68,5887.0,30.44
2021-07-04,LVA,1184341.0,672129.0,575613.0,2077.0,11084.0,62.79,5876.0,30.52
2021-07-05,LVA,1191571.0,675895.0,580458.0,7230.0,9932.0,63.17,5266.0,30.77
2021-07-06,LVA,1198737.0,679581.0,585547.0,7166.0,8944.0,63.55,4742.0,31.04
2020-12-22,LIE,0.0,0.0,,,,0.0,,
2020-12-23,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2020-12-24,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2020-12-25,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2020-12-26,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2020-12-27,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2020-12-28,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2020-12-29,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2020-12-30,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2020-12-31,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-01-01,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-01-02,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-01-03,LIE,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-01-04,LIE,2.0,2.0,,2.0,0.0,0.01,0.0,
2021-01-05,LIE,2.0,2.0,,0.0,0.0,0.01,0.0,
2021-01-06,LIE,5.0,5.0,,3.0,1.0,0.01,26.0,
2021-01-07,LIE,6.0,6.0,,1.0,1.0,0.02,26.0,
2021-01-08,LIE,6.0,6.0,,0.0,1.0,0.02,26.0,
2021-01-09,LIE,6.0,6.0,,0.0,1.0,0.02,26.0,
2021-01-10,LIE,6.0,6.0,,0.0,1.0,0.02,26.0,
2021-01-11,LIE,6.0,6.0,,0.0,1.0,0.02,26.0,
2021-01-12,LIE,11.0,11.0,,5.0,1.0,0.03,26.0,
2021-01-13,LIE,11.0,11.0,,0.0,1.0,0.03,26.0,
2021-01-14,LIE,11.0,11.0,,0.0,1.0,0.03,26.0,
2021-01-15,LIE,11.0,11.0,,0.0,1.0,0.03,26.0,
2021-01-16,LIE,11.0,11.0,,0.0,1.0,0.03,26.0,
2021-01-17,LIE,11.0,11.0,,0.0,1.0,0.03,26.0,
2021-01-18,LIE,116.0,116.0,,105.0,16.0,0.3,420.0,
2021-01-19,LIE,191.0,191.0,,75.0,26.0,0.5,682.0,
2021-01-20,LIE,247.0,247.0,,56.0,34.0,0.65,892.0,
2021-01-21,LIE,313.0,313.0,,66.0,43.0,0.82,1128.0,
2021-01-22,LIE,343.0,343.0,,30.0,47.0,0.9,1232.0,
2021-01-23,LIE,343.0,343.0,,0.0,47.0,0.9,1232.0,
2021-01-24,LIE,343.0,343.0,,0.0,47.0,0.9,1232.0,
2021-01-25,LIE,418.0,418.0,,75.0,43.0,1.1,1128.0,
2021-01-26,LIE,463.0,463.0,,45.0,39.0,1.21,1023.0,
2021-01-27,LIE,463.0,463.0,,0.0,31.0,1.21,813.0,
2021-01-28,LIE,651.0,651.0,,188.0,48.0,1.71,1259.0,
2021-01-29,LIE,841.0,841.0,,190.0,71.0,2.21,1862.0,
2021-01-30,LIE,841.0,841.0,,0.0,71.0,2.21,1862.0,
2021-01-31,LIE,841.0,841.0,,0.0,71.0,2.21,1862.0,
2021-02-01,LIE,841.0,841.0,,0.0,60.0,2.21,1573.0,
2021-02-02,LIE,841.0,841.0,,0.0,54.0,2.21,1416.0,
2021-02-03,LIE,846.0,841.0,5.0,5.0,55.0,2.22,1442.0,0.01
2021-02-04,LIE,846.0,841.0,5.0,0.0,28.0,2.22,734.0,0.01
2021-02-05,LIE,846.0,841.0,5.0,0.0,1.0,2.22,26.0,0.01
2021-02-06,LIE,846.0,841.0,5.0,0.0,1.0,2.22,26.0,0.01
2021-02-07,LIE,846.0,841.0,5.0,0.0,1.0,2.22,26.0,0.01
2021-02-08,LIE,951.0,841.0,110.0,105.0,16.0,2.49,420.0,0.29
2021-02-09,LIE,1026.0,842.0,184.0,75.0,26.0,2.69,682.0,0.48
